txn_id,user_id,txn_time,amount,merchant_type,txn_type,device,location,ip_address
594,140,2025-06-02 07:59:18,10477.56,travel,international,ddb5ea68-6809-48e8-abc2-542f2b132838,French Guiana,22.187.57.72
595,40,2025-06-02 07:59:42,9923.46,retail,in-person,12c1b5a1-132e-481c-b81b-1ac2801db2f8,Bhutan,170.32.46.9
596,291,2025-06-02 07:54:36,3338.46,gaming,in-person,37e85032-c745-4a92-b31a-29d84afd3d1e,Qatar,29.3.33.181
597,294,2025-06-02 07:57:58,13482.73,e-commerce,online,44cff041-5576-43a3-88fd-776e1a1e4213,Azerbaijan,222.0.136.9
598,23,2025-06-02 07:55:45,17173.92,e-commerce,online,e5430490-23ca-493d-83af-a784f5caea8f,Solomon Islands,41.245.29.234
599,197,2025-06-02 07:58:13,18404.61,gaming,online,7d0da7bf-0d9a-47e6-acab-0e38e965b257,Kyrgyz Republic,148.140.229.6
600,366,2025-06-02 07:57:55,14813.58,crypto,online,ff1daeb4-cc0a-4255-954e-04153beb4736,Bermuda,106.84.97.184
601,469,2025-06-02 08:00:00,14406.04,travel,online,a84ff086-b625-41c2-82e3-267f9d60aceb,Morocco,196.142.82.103
602,258,2025-06-02 08:00:04,13466.84,e-commerce,online,77d987d0-3fc0-4390-af7f-43355c081936,Somalia,87.230.54.66
603,24,2025-06-02 07:54:41,19081.63,e-commerce,in-person,93a0f501-485a-4e74-a0d1-284614ca7ffe,Belgium,12.104.100.74
604,433,2025-06-02 07:55:46,6214.64,e-commerce,international,56fdbc04-f547-43a2-a6ed-43637e135b29,San Marino,8.197.175.43
605,150,2025-06-02 07:57:45,11276.57,travel,international,01d8c5ae-1332-4f74-b576-e413aad7e5dc,French Polynesia,28.242.158.201
606,189,2025-06-02 07:57:49,11834.23,crypto,online,a8334d03-110a-4cdd-8eb7-16d9f51ad404,Pitcairn Islands,163.159.196.232
607,390,2025-06-02 07:56:04,15919.67,gaming,online,1bae9002-25d2-4175-a2bf-310fc4d4ab7f,Seychelles,167.35.17.218
608,120,2025-06-02 07:56:50,10831.36,e-commerce,in-person,288fc499-1c3a-4c5f-863e-b2ff119d4da2,Dominica,196.213.128.132
609,193,2025-06-02 07:57:40,16980.27,travel,online,68852e72-fb09-4889-a9b0-2cad4c8043de,Australia,136.224.44.113
610,122,2025-06-02 07:57:11,8396.9,e-commerce,online,5aefa393-613d-4b87-bdeb-1fcdf0019971,Saint Lucia,198.136.172.39
611,23,2025-06-02 07:59:55,18425.57,retail,in-person,0fd1137b-a2c3-495f-8ff3-f2a740e33b07,Korea,210.239.239.88
612,235,2025-06-02 07:54:24,19491.12,e-commerce,international,64103cd8-dc80-4cfe-a8f0-005b53ff8f83,Uganda,19.179.19.179
613,327,2025-06-02 07:56:08,16399.44,e-commerce,international,a263c476-09bb-43d7-8dc1-24bf32121017,Jordan,33.10.46.86
614,340,2025-06-02 07:55:20,19284.4,gaming,in-person,aa633912-4cbe-4f2b-a582-7ab20fd50469,Uruguay,45.205.104.130
615,475,2025-06-02 07:58:31,16016.54,travel,in-person,6ad0aacc-cf7c-4c9e-9e17-6a6551fa08b1,Heard Island and McDonald Islands,206.3.47.165
616,39,2025-06-02 07:55:40,18871.15,gaming,international,267269a0-2c19-4aa6-b9a1-b6400dba9c0c,French Southern Territories,72.138.95.148
617,85,2025-06-02 07:55:35,8991.89,travel,in-person,d2e4d011-af62-41ba-9404-c45811e09271,Austria,138.251.14.207
618,494,2025-06-02 07:59:44,15406.96,crypto,in-person,1839ac54-dfe7-4594-be9d-c022af462762,Syrian Arab Republic,194.112.74.56
619,62,2025-06-02 07:55:03,1809.33,travel,international,c4b7264c-adfc-48a3-bb80-537e9a47f012,Niue,123.135.153.204
620,111,2025-06-02 07:58:56,16718.66,travel,online,60169b47-0cde-4f3a-a891-dec95e8ee7a9,Svalbard & Jan Mayen Islands,56.22.207.227
621,496,2025-06-02 07:59:11,7115.5,retail,online,1ba540b6-700e-45f1-8c7a-44f70c239311,Cayman Islands,145.65.2.196
622,420,2025-06-02 07:59:40,19813.54,e-commerce,in-person,054dcf54-ef0b-4ec0-a803-a57481b83d6d,South Georgia and the South Sandwich Islands,91.158.63.96
623,384,2025-06-02 07:59:59,11002.87,e-commerce,in-person,2e98809e-97cc-45d6-9b4e-1c5830db86f1,Hungary,154.123.251.136
624,72,2025-06-02 08:00:03,2429.94,e-commerce,online,ebf8dcc7-400c-4369-a218-68754859f3ed,Brazil,175.104.217.93
625,206,2025-06-02 07:57:31,7445.42,e-commerce,international,307eff68-c758-4e60-9c1c-61b732c2627d,Jersey,30.54.187.138
626,417,2025-06-02 07:58:48,1500.67,e-commerce,online,438a6f15-730a-4ed6-b9a9-2b06d7cc030d,Holy See (Vatican City State),41.169.140.82
627,415,2025-06-02 07:58:09,2576.7,travel,online,36a3650f-8ad1-46a5-ada6-9a6665951ef1,Panama,194.50.197.183
628,26,2025-06-02 07:55:49,3360.62,retail,in-person,6ea564a2-c8bb-4858-9c6b-15411801d846,Macao,142.252.230.65
629,255,2025-06-02 07:59:08,590.62,crypto,online,9be92e22-f2cc-4270-a623-bcfa7c9bef03,Moldova,74.209.123.210
630,96,2025-06-02 07:59:44,5500.36,crypto,online,7dbbb4f4-84ea-44fc-901f-c9d465ad1c4a,Martinique,124.105.226.239
631,316,2025-06-02 07:55:28,4916.45,travel,in-person,acad7358-8d74-40de-9b8c-bf4293aade0e,Switzerland,194.220.163.195
632,246,2025-06-02 07:58:10,1220.52,travel,in-person,c166c64e-aab6-4ca0-afbe-3380769cfb70,Maldives,63.19.170.76
633,330,2025-06-02 07:57:31,17693.17,retail,online,af052436-44e5-4e74-a6cd-3064d8233767,Micronesia,47.150.13.252
634,279,2025-06-02 08:00:02,15897.13,crypto,international,68c2ea09-d2dd-43ec-b0d7-c47ae4b944c3,Malaysia,145.76.93.215
635,401,2025-06-02 07:59:42,9694.11,retail,international,ff1daeb4-cc0a-4255-954e-04153beb4736,Solomon Islands,162.130.131.97
636,93,2025-06-02 08:00:10,522.23,retail,online,33195b8d-32eb-4592-8b9a-9892cd2aabb5,Tunisia,117.226.209.32
637,399,2025-06-02 07:55:21,5619.37,crypto,international,c1ac23c7-a157-44a5-9039-ad77234ea91e,Ghana,188.3.134.207
638,120,2025-06-02 07:55:22,19479.62,e-commerce,online,372e0049-522f-45cf-a374-42c34003cf7a,American Samoa,72.84.0.197
639,274,2025-06-02 07:58:11,16325.89,e-commerce,online,fa546ccf-879f-4611-ba02-938ae21a530b,Kenya,48.46.51.179
640,409,2025-06-02 07:57:29,7769.06,gaming,online,bc51c80f-3d9b-41c7-a4fc-a723c27185ef,Gibraltar,54.233.171.106
641,413,2025-06-02 07:59:11,14762.36,travel,international,5c6a59ae-7c01-419b-a208-6f56ea8ce588,American Samoa,85.167.57.55
642,181,2025-06-02 07:58:33,18951.23,retail,online,d42d71ed-f59e-4733-8f95-8b4d49a7b6e7,Tanzania,52.211.191.178
643,429,2025-06-02 08:00:01,19760.14,crypto,international,1a18e4ec-f8fd-4001-bb4b-0cb4d9ace2d7,Congo,14.228.190.41
644,20,2025-06-02 07:59:05,1806.06,gaming,international,b16e272f-e3cf-48a9-b4a7-aabfc79b0d5e,Australia,8.147.157.172
645,1,2025-06-02 07:57:27,6635.35,retail,online,f6127965-a3c3-4553-97dc-56a84ab65507,Uganda,102.66.251.54
646,368,2025-06-02 08:00:13,3550.02,travel,online,4d97c552-59fc-4098-82e8-000b3830af5b,Dominican Republic,51.31.12.248
647,361,2025-06-02 07:59:18,18344.57,e-commerce,international,fef4089b-2b55-4068-89c1-17360df8403d,Spain,171.95.194.45
648,38,2025-06-02 07:57:51,7472.44,crypto,international,709b7259-e774-4824-8eb8-2e07b7489ea1,Syrian Arab Republic,72.105.95.38
649,166,2025-06-02 07:59:39,2729.9,gaming,international,392fd4fb-3993-430c-ba73-272bbe261312,Malawi,111.30.111.43
650,328,2025-06-02 07:59:07,19213.28,travel,online,52af4c0a-0fad-4da9-b016-ae6a10f8f549,Belarus,54.215.118.119
651,356,2025-06-02 07:59:25,17792.11,retail,in-person,77d987d0-3fc0-4390-af7f-43355c081936,Japan,36.196.133.71
652,418,2025-06-02 07:58:08,3507.86,travel,international,7d964d53-edfd-4ba6-a28c-f64d2421ba15,El Salvador,133.229.67.233
653,91,2025-06-02 07:56:52,14576.89,retail,in-person,d1eb3ee2-ab9c-4885-b0b0-69b91cb444ee,Mongolia,109.231.7.59
654,495,2025-06-02 07:56:10,11350.09,gaming,international,1849e7dc-ec0a-419a-98d6-abb508d99e8c,Somalia,193.14.103.135
655,496,2025-06-02 07:57:22,12228.01,retail,online,4bc06e85-4b4a-49db-9c20-a8b9eda93e74,Norfolk Island,32.51.27.44
656,170,2025-06-02 08:00:16,14907.12,gaming,in-person,8c61657b-69ee-4200-bd38-e785917b2c58,Antigua and Barbuda,174.199.105.170
657,454,2025-06-02 07:54:42,19261.63,travel,in-person,a8622b4a-19a8-4dc6-a887-2da575d216bb,Sao Tome and Principe,218.41.235.111
658,128,2025-06-02 07:56:55,13863.83,travel,in-person,c28a6b29-9337-44b1-912a-cd0db79ec65a,Rwanda,180.246.214.32
659,1,2025-06-02 07:54:50,963.9,crypto,international,5ab0f446-34fa-4cb3-874d-79c2af3efa4e,British Virgin Islands,219.39.243.118
660,453,2025-06-02 07:56:09,8280.97,crypto,in-person,aab9c591-6b6a-48c0-b2fd-cd7b75c41d80,Nicaragua,12.109.32.205
661,425,2025-06-02 07:57:20,9590.31,retail,international,b1753690-3de2-4104-ad5f-f93b060184ee,Sierra Leone,139.1.143.116
662,84,2025-06-02 07:57:47,9026.3,e-commerce,in-person,4a47ebff-9b46-4ff5-b795-3a2d1a801672,United States Minor Outlying Islands,184.166.73.88
663,488,2025-06-02 07:56:04,2095.4,travel,online,a88c2b52-d099-4d71-bf79-d2c4cbc967cb,Kiribati,142.104.171.167
664,375,2025-06-02 07:56:04,1500.97,e-commerce,in-person,faa3cd83-3156-42ee-ae42-b264e77709e3,British Virgin Islands,180.59.204.166
665,458,2025-06-02 08:00:12,9655.25,e-commerce,in-person,d037b045-4352-4901-a11c-5a2352818ae0,Marshall Islands,85.149.17.7
666,311,2025-06-02 07:58:55,17795.18,gaming,online,709b7259-e774-4824-8eb8-2e07b7489ea1,Holy See (Vatican City State),125.125.97.203
667,499,2025-06-02 07:55:53,3800.5,retail,international,49a0e784-4d3b-41d8-b7e8-6ec1ea22fe58,Afghanistan,52.3.128.12
668,136,2025-06-02 07:57:22,13212.3,travel,online,e9c5a277-6081-4ce9-9318-32fa0a2c1837,Palau,21.216.186.36
669,293,2025-06-02 07:57:55,10993.7,crypto,online,42d65118-44cc-4b07-805b-a2efbd3d6ed1,Georgia,149.184.15.114
670,219,2025-06-02 07:55:43,1753.48,retail,in-person,ff8bd505-a2d4-4aed-b89d-356ce531bdbe,Congo,38.189.143.226
671,106,2025-06-02 07:57:53,3417.47,travel,online,dcc503b0-c904-4cd8-a292-b5b0a48c23da,Panama,116.117.26.90
672,158,2025-06-02 08:00:16,15697.75,crypto,in-person,56c9612d-404e-4bac-93ae-a863b0986d38,Micronesia,179.101.229.247
673,47,2025-06-02 07:59:22,12837.69,crypto,online,4ee90244-311a-4921-8c0c-b6e0cdd45171,Turkey,26.171.56.40
674,190,2025-06-02 07:54:57,3732.47,e-commerce,in-person,210df789-3e9b-46d8-a45d-31bdfd52802b,Mayotte,121.195.29.216
675,116,2025-06-02 07:57:25,16741.74,retail,online,b74ecddc-1879-47ad-8174-4f6368e93e6f,Cameroon,73.237.1.241
676,342,2025-06-02 07:55:20,1934.96,travel,international,88ebcbb7-b76d-4732-ad24-9df2988b277b,Lebanon,79.57.59.237
677,302,2025-06-02 07:59:14,4551.03,e-commerce,in-person,1eb35e30-a253-4e79-aab1-53029e74743c,Sao Tome and Principe,45.74.22.48
678,495,2025-06-02 07:58:55,10710.75,crypto,international,d6f9819a-f7ed-4b6c-a409-5458784010de,Mexico,119.240.65.230
679,154,2025-06-02 07:56:16,1580.02,e-commerce,international,ae9abcaa-3fe6-4f56-85e4-36654b7d4b54,Moldova,205.224.106.235
680,410,2025-06-02 07:59:03,11430.14,retail,online,d2e4d011-af62-41ba-9404-c45811e09271,New Caledonia,118.140.34.136
681,230,2025-06-02 07:56:00,3458.41,gaming,online,cb922048-5270-423f-945b-1ff7bee007dc,Netherlands,174.166.158.90
682,22,2025-06-02 07:55:36,8468.07,crypto,online,5b77ef1b-c71f-409f-a402-c2fe25b1ea6b,Jamaica,199.62.30.216
683,428,2025-06-02 07:58:11,11901.36,travel,international,b732a395-2a12-40b1-9421-aee683bb2be0,Chad,83.177.218.229
684,45,2025-06-02 07:58:00,7762.59,crypto,international,42b7e2aa-d719-483d-985c-a0ff5e2e66f8,Congo,9.197.65.18
685,267,2025-06-02 07:58:30,9163.69,e-commerce,international,e739bdee-70ef-4384-bd7b-f0fe1ef858b5,Palestinian Territory,218.129.35.110
686,401,2025-06-02 07:55:31,8392.46,crypto,online,b664cb5b-5d06-4091-bfc4-c47949d5cc23,Fiji,158.208.92.90
687,299,2025-06-02 07:57:06,15167.79,e-commerce,online,d42d71ed-f59e-4733-8f95-8b4d49a7b6e7,Svalbard & Jan Mayen Islands,99.73.121.15
688,403,2025-06-02 07:55:39,5722.57,retail,in-person,9209b4f7-cbc7-46f2-86ba-23e54bb41e53,Kyrgyz Republic,211.219.162.110
689,197,2025-06-02 07:56:00,13096.1,retail,international,dcc503b0-c904-4cd8-a292-b5b0a48c23da,Bosnia and Herzegovina,131.78.216.94
690,142,2025-06-02 07:56:07,8060.08,retail,international,89c4c668-7027-427f-bf38-c894f19eb67c,Turks and Caicos Islands,51.15.60.211
691,20,2025-06-02 07:54:18,7916.46,travel,international,b95b8bba-e55b-49b1-be22-b8fc5e0364a7,Saint Pierre and Miquelon,206.81.168.103
692,244,2025-06-02 07:55:51,18416.78,travel,online,d5420fa3-5dcf-457f-88f1-be7fb4ef6408,Philippines,208.172.32.164
693,156,2025-06-02 07:57:41,6219.68,crypto,international,39e8528e-ed06-4969-a4b6-8fe1d9b58a75,Nepal,56.44.239.139
694,445,2025-06-02 07:59:09,4559.92,travel,international,250c8e57-4ade-4218-8ecb-66deb9db3ed9,Burkina Faso,38.70.237.120
695,165,2025-06-02 07:54:39,5389.13,crypto,international,219ee15e-d53b-4a13-98f8-35f68fbf8403,Papua New Guinea,204.44.183.131
696,227,2025-06-02 07:57:39,4228.6,crypto,international,6194f12a-1cd1-4842-ba3e-f0e7b1a8e083,Mongolia,87.41.26.227
697,445,2025-06-02 07:59:51,7478.83,e-commerce,international,31985cd0-4633-4515-b0bd-b6e3697d493c,Saint Lucia,180.47.23.109
698,160,2025-06-02 07:59:41,14191.68,crypto,online,e4a88360-61e4-48ff-88aa-b490775099e8,Sierra Leone,190.82.23.147
699,451,2025-06-02 07:56:40,11373.88,gaming,online,d8aed76a-dedd-424d-8549-3a06d3836656,Egypt,38.254.47.204
700,429,2025-06-02 07:59:46,1153.49,e-commerce,in-person,dbbc4d99-8cae-4c51-8941-959e9448a411,French Southern Territories,199.115.1.30
701,361,2025-06-02 07:56:39,3983.0,travel,in-person,5f2be25b-ac24-4eaa-a4f7-fb06e57ccc1b,Senegal,1.246.109.87
702,473,2025-06-02 07:56:16,2478.33,e-commerce,online,c72447ca-ef8b-423c-a209-507ebccbaea1,Sierra Leone,94.192.121.214
703,229,2025-06-02 07:55:00,3552.5,crypto,international,2a996689-53f4-493d-bb46-6cf9019f857e,Malawi,166.9.16.172
704,84,2025-06-02 07:58:14,16753.24,travel,international,c78ea0a6-7217-4bb1-a9ed-d500362e7a54,China,162.231.53.143
705,146,2025-06-02 07:59:06,549.98,e-commerce,online,b1e4ace4-0384-4251-8845-755388a0a476,Zimbabwe,95.89.80.194
706,495,2025-06-02 07:55:26,4287.16,gaming,international,e0c1fde7-f854-4b6d-adf1-62ae0398ae49,Central African Republic,206.111.52.116
707,138,2025-06-02 08:00:15,13032.1,retail,online,67ffc4dc-68c6-41d0-9335-b0486280b296,United Arab Emirates,89.197.142.37
708,393,2025-06-02 07:56:54,13644.31,crypto,online,030c70ad-7224-4964-b641-19354e1345dc,Western Sahara,98.1.157.96
709,411,2025-06-02 07:59:51,170.27,travel,international,cc67855f-db0d-4d86-bf1d-490b2dcea98d,Macao,122.67.30.196
710,365,2025-06-02 07:57:28,19340.52,travel,in-person,56c9612d-404e-4bac-93ae-a863b0986d38,Saint Helena,188.4.85.107
711,179,2025-06-02 07:58:47,9180.5,gaming,in-person,aed65ce5-1c72-48c9-8db6-898050ac3345,Cook Islands,141.179.228.248
712,423,2025-06-02 07:58:24,12472.5,retail,online,cf7c0430-e452-4521-82c7-eb3686756bb9,Bhutan,111.197.177.120
713,340,2025-06-02 07:58:25,19329.74,travel,international,030c70ad-7224-4964-b641-19354e1345dc,Belize,60.213.220.52
714,145,2025-06-02 07:55:55,5970.22,e-commerce,in-person,f91abe96-e726-4c98-bb97-0f972e7034bc,Syrian Arab Republic,191.33.44.133
715,142,2025-06-02 07:58:03,12812.25,travel,in-person,34e449e8-76b6-40e8-a49c-784fddcc9351,Saudi Arabia,210.197.96.178
716,457,2025-06-02 07:55:15,13029.68,gaming,online,edba8dbb-6e37-460a-afc4-5100c07cdb4e,Malta,65.246.205.51
717,461,2025-06-02 07:58:11,1136.44,retail,in-person,50ff3259-bfd8-451e-939b-17cdc944265c,United Kingdom,149.37.111.134
718,72,2025-06-02 07:58:04,14425.94,crypto,in-person,6a71471f-5c3b-4243-8477-1a141bd2981b,Sudan,133.40.254.192
719,208,2025-06-02 07:55:23,7766.11,e-commerce,international,5b5837b2-46f9-4dab-b987-1ded14572b65,Mongolia,8.153.173.54
720,418,2025-06-02 08:00:12,3799.11,gaming,international,dd492451-863d-4e0f-a443-f6342888807f,Malawi,159.161.194.216
721,244,2025-06-02 07:57:10,18130.62,travel,international,a55dae0d-1ddc-43cc-b0ed-e500144f4b74,Heard Island and McDonald Islands,147.8.169.61
722,431,2025-06-02 07:55:07,13152.64,retail,online,82b986f2-c1b9-41af-9da7-39af78103f44,Nauru,128.200.140.98
723,66,2025-06-02 07:58:46,14818.64,retail,online,9d184515-d81d-4c3e-9221-eff247b190c4,Cote d'Ivoire,43.245.36.141
724,172,2025-06-02 07:58:08,13089.04,gaming,in-person,77d987d0-3fc0-4390-af7f-43355c081936,Canada,20.202.141.81
725,158,2025-06-02 07:59:37,8410.03,travel,in-person,9f20b54e-723a-4b5e-b598-cafa4e8a4c45,Sudan,168.129.199.2
726,238,2025-06-02 07:59:48,17024.43,crypto,online,ff1b891f-f494-4125-8d64-5f2fd1d0eae7,Belgium,200.110.117.180
727,298,2025-06-02 07:54:22,18886.08,e-commerce,in-person,f7e20a45-7be5-420b-9167-bdf890aba6de,Mexico,192.19.90.118
728,62,2025-06-02 07:54:33,17350.09,crypto,international,afe0e7ed-22da-4ed8-820b-34beae7b1ef3,Ecuador,221.55.132.138
729,446,2025-06-02 07:56:52,17084.94,gaming,online,358b43cb-6e7a-4653-8f63-93bf0f953c97,Angola,6.107.210.54
730,292,2025-06-02 07:59:44,17857.01,crypto,online,8f61785e-2246-4e1c-a8e8-3cdaf5929ec6,Tuvalu,13.22.184.126
731,93,2025-06-02 08:00:13,15579.04,crypto,in-person,57a7ce66-ca37-40b9-ac81-6d6a24c0b68e,Svalbard & Jan Mayen Islands,145.243.43.146
732,161,2025-06-02 07:54:58,12690.34,e-commerce,in-person,ecbcca0a-0e01-40e7-98ed-0efa1266ecbc,Moldova,177.102.158.58
733,397,2025-06-02 07:57:22,3372.95,gaming,in-person,40ee00a7-9a16-4f50-accc-e12327b3f660,Guatemala,90.16.67.132
734,46,2025-06-02 07:56:49,2588.99,crypto,international,02d5615c-0c8b-4b98-b6ce-17254b5e942b,Togo,56.37.135.251
735,495,2025-06-02 07:58:49,9548.53,e-commerce,online,db2fbd55-158c-4240-8cd8-1e6bfd0c9ff4,Belize,153.37.151.184
736,192,2025-06-02 07:58:22,19001.42,travel,international,05b8aea5-95bb-4643-bd4c-7c780fe83cc9,South Africa,134.137.225.46
737,321,2025-06-02 07:56:22,14672.33,gaming,international,9209b4f7-cbc7-46f2-86ba-23e54bb41e53,Saint Lucia,4.232.5.149
738,67,2025-06-02 07:56:13,2055.06,retail,international,dacfa2d6-e817-4cfc-ae56-f7a3ffda6c8f,Netherlands,5.188.143.69
739,422,2025-06-02 07:56:28,915.32,travel,in-person,89649676-af3e-41ac-a610-cbcde6eeeb3b,Libyan Arab Jamahiriya,213.135.66.185
740,269,2025-06-02 07:54:20,6757.37,gaming,in-person,cfc79c1f-6774-4f16-bb2e-56d42338cd75,Niger,123.48.71.177
741,385,2025-06-02 07:57:25,3769.33,crypto,online,66ed7d2f-45d7-46eb-9c7d-a73fe9bfb144,Yemen,155.139.121.196
742,68,2025-06-02 07:55:48,4224.59,e-commerce,international,dc5c7308-5a00-4946-9165-095d194861df,Lao People's Democratic Republic,175.151.9.249
743,188,2025-06-02 07:58:58,14222.49,e-commerce,in-person,e4df4776-8cc6-46d9-b721-2fb4a849a673,Saint Barthelemy,69.133.0.16
744,395,2025-06-02 07:59:51,10695.13,e-commerce,international,523923cf-bb93-40a5-9167-f07af4c89028,Niger,149.198.155.165
745,335,2025-06-02 07:57:04,16722.56,e-commerce,international,22b44162-b170-4eca-a2ea-a28ac7dc7017,Macedonia,88.207.146.56
746,195,2025-06-02 07:57:39,2472.78,travel,in-person,23765664-3d16-4e7d-8a17-3992dd34f4f4,Guam,148.40.41.102
747,356,2025-06-02 07:59:48,13715.11,e-commerce,in-person,2cb7409a-b4ba-48bd-b9a2-85b503f1c067,Sri Lanka,10.129.117.2
748,340,2025-06-02 07:56:01,10406.66,retail,international,0fd1137b-a2c3-495f-8ff3-f2a740e33b07,Haiti,165.134.199.93
749,426,2025-06-02 07:57:43,17972.54,retail,international,7f152ccb-d887-400e-823a-d335e2381c8c,Panama,203.8.205.54
750,59,2025-06-02 07:54:36,15695.42,crypto,online,9d63614a-f93d-4eae-a7ef-96c2dc64562e,Antigua and Barbuda,191.253.14.83
751,135,2025-06-02 08:00:03,16630.14,gaming,in-person,99241740-48a1-4e63-92d1-3488ecba63da,Pitcairn Islands,114.198.190.45
752,83,2025-06-02 07:56:01,789.07,crypto,online,50a4cc1c-c1e5-41b8-b55d-6d5eadb16ad2,Costa Rica,33.1.33.205
753,170,2025-06-02 07:59:05,4690.87,e-commerce,international,f0479ea0-e2b5-4140-baab-4a2106940e88,Cape Verde,77.242.95.27
754,428,2025-06-02 07:58:44,11483.48,crypto,online,ac20077c-e83d-4593-8bec-e067fb017b9e,Ghana,20.91.152.137
755,262,2025-06-02 07:59:49,1501.89,e-commerce,in-person,d3fb1fb2-fa8e-49e6-8dfd-d71b0aac1d41,Macedonia,190.217.66.52
756,152,2025-06-02 07:58:13,5283.24,e-commerce,online,ce5e79a6-3c9f-455c-885e-1c04e7c4592e,Montserrat,162.135.251.211
757,21,2025-06-02 07:58:17,17045.12,travel,international,3180ed72-c85c-47ba-8ee2-a18c3e7d9d37,Comoros,208.68.121.31
758,60,2025-06-02 07:54:28,1900.87,e-commerce,online,c632b5e4-59ea-4481-9105-c795c15e5f3e,Kyrgyz Republic,165.152.2.225
759,332,2025-06-02 07:55:02,3411.08,travel,in-person,58271c68-4f2b-4e81-b30e-b69169bce47a,Senegal,32.196.178.174
760,450,2025-06-02 07:56:02,14661.63,travel,in-person,df6509f8-3927-4928-b1b0-f821f76a8cdc,Cayman Islands,197.36.84.154
761,205,2025-06-02 07:57:43,19246.24,travel,in-person,1d6de51e-7a38-4b4b-869f-529cda36058c,Lebanon,78.28.92.148
762,410,2025-06-02 07:55:44,8435.37,gaming,online,f7e9dacf-3b58-490c-ab91-80b19992942d,British Virgin Islands,162.210.104.190
763,31,2025-06-02 07:54:55,19631.4,gaming,online,961acf5d-68da-4b36-bd89-8b823e9f9d86,Ukraine,128.78.102.11
764,248,2025-06-02 07:58:44,16045.49,crypto,online,d0f3f725-fc67-4fe1-b455-d9c4d577d46b,Bermuda,24.66.95.196
765,184,2025-06-02 07:56:19,12227.56,gaming,in-person,6c0513f4-cab3-4a6c-bab6-622fdc06b5b5,Guam,159.249.5.236
766,455,2025-06-02 07:55:22,8226.27,e-commerce,online,aa633912-4cbe-4f2b-a582-7ab20fd50469,Christmas Island,186.203.205.213
767,7,2025-06-02 07:58:54,14091.66,retail,international,b74921b8-d14b-43d1-9d19-b757b48ce8ed,Norway,92.132.59.98
768,115,2025-06-02 07:58:33,19557.93,travel,international,dbbd9819-c37d-400f-a630-7c7e2cc18b90,Antarctica (the territory South of 60 deg S),133.122.5.15
769,317,2025-06-02 07:57:29,1905.75,gaming,in-person,f14737c7-49c5-41fe-8af1-67a0047b3ea3,Nicaragua,17.104.160.122
770,329,2025-06-02 07:54:28,7698.15,retail,international,42d65118-44cc-4b07-805b-a2efbd3d6ed1,Greenland,151.232.159.71
771,81,2025-06-02 07:59:07,10111.85,crypto,in-person,94729c27-5caf-4c38-9e6a-a445b88d0330,French Guiana,143.233.38.42
772,385,2025-06-02 07:55:00,9833.47,gaming,in-person,435a0fbf-ec9d-4e1a-a96c-57b305e35515,Greece,129.205.103.194
773,260,2025-06-02 07:55:57,4454.91,crypto,in-person,157471da-7dd9-4791-b9a3-639c6894645a,Iraq,181.218.214.20
774,236,2025-06-02 07:56:01,8884.33,retail,in-person,fddb9c4d-bad5-486d-a5bc-8bb5788de13f,Korea,124.95.83.14
775,229,2025-06-02 07:54:57,6321.91,crypto,international,0de32199-0068-4725-ada0-f55ec20d7824,Micronesia,121.39.94.135
776,212,2025-06-02 07:58:59,717.6,retail,online,325a930e-0cee-4866-8ded-7ede8db22499,Lebanon,145.93.94.95
777,310,2025-06-02 07:56:33,19263.46,travel,international,3dba2915-7523-4779-8499-dcb9648db0f6,Tanzania,42.68.24.87
778,344,2025-06-02 07:59:27,9124.7,travel,in-person,325a930e-0cee-4866-8ded-7ede8db22499,Saint Martin,154.156.213.236
779,115,2025-06-02 07:59:59,16886.5,travel,international,cdf6cd0f-ee8f-45d5-930d-6e62b1d3df9a,Cameroon,84.68.181.132
780,243,2025-06-02 07:59:24,14333.44,travel,international,6ad0aacc-cf7c-4c9e-9e17-6a6551fa08b1,Madagascar,142.220.209.121
781,389,2025-06-02 07:59:04,13178.55,e-commerce,in-person,10baca06-63b5-4104-8dae-a99f9a59f46d,Iran,201.115.12.70
782,494,2025-06-02 07:54:28,15998.45,retail,international,125fd310-d07a-4302-9ceb-7190a61fe5e4,Uruguay,158.40.182.41
783,24,2025-06-02 07:59:34,17937.65,crypto,online,6ea564a2-c8bb-4858-9c6b-15411801d846,Nepal,217.244.216.146
784,370,2025-06-02 07:54:41,8184.81,travel,international,b0e264a9-ba5b-4020-b5cd-6daf3618e130,Namibia,94.177.136.235
785,477,2025-06-02 07:58:28,17044.04,gaming,in-person,ab29cdc9-1b10-4992-b4f1-596c619a5d4d,Haiti,24.19.124.35
786,367,2025-06-02 07:55:31,6759.33,crypto,online,e1463bf4-1409-432f-8df7-bad6031625d7,Tokelau,79.228.23.225
787,345,2025-06-02 07:55:38,11776.63,crypto,in-person,224c638a-8405-4307-a5ed-3720537c97ca,Israel,5.35.117.188
788,259,2025-06-02 07:58:20,2693.59,crypto,online,27acc806-ab9b-4c0a-809f-52448e0a8465,Gabon,121.51.5.58
789,284,2025-06-02 07:54:50,18706.23,retail,in-person,b5d1dff7-eb11-4f47-a349-6b493da90a14,Grenada,129.136.47.189
790,472,2025-06-02 07:55:39,18203.72,retail,online,b9b35624-effe-4ae6-bd3b-af72bb4375d8,Central African Republic,90.115.125.171
